no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
1,0,1,0,0,6.639149931100781,0,0,0,11.740294041450243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,1,0,14.508221600822822,0,0,0,10.133668720465554,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,12.867533515149532,0,0,0,13.198944996415953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,6.900026201446486,0,0,0,11.524436072744049,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0.009966240381495555,0,0,0,9.677999415016792,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,2.1104769557146987,0,0,0,12.442563357217576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0.009966240381495555,0,0,0,12.554460104409005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,4.764791365422229,0,0,0,12.126374469626944,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,0,4.764791365422229,0,0,0,10.828191057640566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,8.355835442431552,0,0,0,12.069057093898765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,4,0,10.140142764289097,0,0,0,12.897789094628147,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,14.559262954728899,0,0,0,12.54611508325088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,4,0,2.424863699619117,0,0,0,12.935761747629307,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1,1,1,1.750018771384625,0,0,0,15.631357984946034,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,2,1,0.009966240381495555,0,0,0,15.382625965203296,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,3,0,6.727738857974239,0,0,0,11.861272377649177,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,2,0,2,1,1.750018771384625,0,0,0,17.585907059618823,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,1,1,2.9600540602360894,1,0,6,12.272097627908751,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,2.9600540602360894,0,0,0,12.156638921524621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,4.90268147343466,0,0,0,11.740294041450243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,2,5,0,14.908127184400994,0,0,0,11.190712150658493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,10.278871284055336,0,0,0,10.653217466304167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,4,0,15.789403573310638,0,0,0,11.800992718260904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,14.248197534363127,0,0,0,12.386096521868524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,6.814672810770127,0,0,0,12.66501035020906,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,-2.4047385239985353,1,0,2,10.207409341463702,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,2,0,9.288840809365936,0,0,0,12.882234902847564,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0.009966240381495555,0,0,0,11.861272377649177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,-2.4047385239985353,0,0,0,16.30733697030477,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,7.226950219504893,0,0,0,15.192282428594924,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,15.611087183759484,0,0,0,12.098346713373525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,12.413365870498335,0,0,0,12.121709286909939,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,8.291979901117552,0,0,0,13.201021411323138,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,7.607124173565279,0,0,0,12.016091346611054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,10.634683344859535,0,0,0,10.653217466304167,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,12.312307656098815,0,0,0,12.098346713373525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,2,0,4.154392429372679,0,0,0,12.435242437634992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,9.180230666789404,0,0,0,9.847584860831722,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,10.186726045375885,0,0,0,13.447500994071786,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,-2.4047385239985353,0,0,0,10.216944336425978,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,5,0,11.214240753087424,0,0,0,14.663482893502955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,17.235860398215713,0,0,0,13.198944996415953,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,2,0,3.6132483604972085,0,0,0,10.976183943435064,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,12.446744740371697,0,0,0,11.800992718260904,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,10.32444538723758,0,0,0,10.653217466304167,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,4,0,7.891930731534395,0,0,0,11.813081930015805,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,12.209829622740944,0,0,0,12.386096521868524,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,5.035730628699913,0,0,0,15.914642953562117,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,7.226950219504893,0,0,0,11.58046077569817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,6.362619049624176,0,0,0,12.66501035020906,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,3,0,11.253778246174209,0,0,0,14.836520636406064,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,8.028670294911496,0,0,0,13.455087445773929,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,6.983868242305268,0,0,0,12.882234902847564,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,7.533367617780273,0,0,0,10.566037936882546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,11.448098121369412,0,0,0,12.06025137501539,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0.7825566810065498,1,0,1,10.133668720465554,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,3,0,12.867533515149532,0,0,0,11.10582735426585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,3.6132483604972085,0,0,0,10.495602857027512,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,7.891930731534395,0,0,0,14.22792883265572,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,16.156948270032782,0,0,0,13.198944996415953,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,2.9600540602360894,0,0,0,13.948082764353595,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,11.371031066699652,0,0,0,13.797863238383803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,3.4106889600910395,0,0,0,11.084141226204228,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,10.634683344859535,0,0,0,12.882234902847564,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,3.1938805801177828,0,0,0,15.549071835721357,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,0,2,0,11.748060997894115,0,0,0,15.26882159409961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,2,0,3.803671935308651,0,0,0,14.154213173301239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,15.383015134189755,0,0,0,12.470666122280365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,8.028670294911496,0,0,0,11.67916867686006,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,0,0,3.4106889600910395,0,0,0,13.948082764353595,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,7.533367617780273,0,0,0,11.58666324436755,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,2.1104769557146987,0,0,0,13.655249836754152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,2,3,0,3.803671935308651,0,0,0,12.220324772362998,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,7.607124173565279,0,0,0,13.068264989576328,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,3,0,8.028670294911496,0,0,0,11.283743700741264,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,10.50355226334518,0,0,0,11.23864883330332,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,1,0,8.724068355620622,0,0,0,12.681479337306826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,11.371031066699652,0,0,0,12.110035649783319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,2.1104769557146987,0,0,0,13.567681931811496,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,2,1,0,11.174471178196194,0,0,0,9.596514486483938,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,5,0,11.821083210735246,0,0,0,12.73071148329552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,11.253778246174209,0,0,0,12.681479337306826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,1.322020010631007,1,0,2,10.280456661171458,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,11.448098121369412,0,0,0,13.530628891078397,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,2.424863699619117,0,0,0,12.60990090378679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,9.551913444082864,0,0,0,15.153808246454146,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,2,0,2.705467314646658,0,0,0,11.042582340951169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,2,1,0,11.332170194010946,0,0,0,13.530628891078397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,10.930783959355134,0,0,0,14.01519204537903,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,3,0,8.481338316461375,0,0,0,8.170869897619921,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,3,0,5.965050258895251,0,0,0,12.004278107666856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,8.664373783584963,0,0,0,12.255447752143311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,5.526806807483507,0,0,0,12.156638921524621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,14.482583255828903,0,0,0,13.851426148012639,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,7.226950219504893,0,0,0,12.069057093898765,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,10.972020282990258,0,0,0,13.162534614518833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,8.89943687365904,0,0,0,14.436318007857134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,3,0,7.458514453594277,0,0,0,11.58046077569817,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,2,0,8.095729274309582,0,0,0,12.804074384341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,15.56594261530029,0,0,0,13.198944996415953,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,4.154392429372679,0,0,0,12.386096521868524,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,3.1938805801177828,0,0,0,13.875678072337763,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1.322020010631007,1,0,1,10.133668720465554,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2,1,0,11.214240753087424,0,0,0,10.90924575041835,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,3,7,0,14.981052117367412,0,0,0,12.354889605244667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,5.4095867131092445,0,0,0,10.133668720465554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,0,1,0,7.066263432302386,0,0,0,15.26882159409961,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,2,1,0,12.070896159586619,0,0,0,12.681479337306826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,12.898944189648201,0,0,0,12.386096521868524,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,11.409672698005561,0,0,0,12.100685727105505,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,2,7,0,15.266714040235577,0,0,0,10.454462725989584,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,6.548825866563435,0,0,0,13.575675001036247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,3,5,0,0.009966240381495555,0,0,0,10.97818369254579,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,17.235860398215713,0,0,0,10.653217466304167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,6.168335789554839,0,0,0,14.143369035497262,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,3.6132483604972085,0,0,0,15.298441182341977,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,2,0,13.559308420206381,0,0,0,13.530628891078397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,7.607124173565279,0,0,0,10.688516577216006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,7.066263432302386,0,0,0,13.34833381772365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,9.853081807484557,0,0,0,11.782827456707496,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,11.134466123361443,0,0,0,12.825701190784523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,10.677811221696858,0,0,0,11.180311270773338,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,3,0,6.266541086841171,0,0,0,14.823276563043438,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,3,0,6.362619049624176,0,0,0,14.450061633649957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,2.705467314646658,0,0,0,12.882234902847564,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,15.148835510831068,0,0,0,13.198944996415953,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,10.591267450145189,0,0,0,10.352827401805879,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,6.983868242305268,0,0,0,12.470666122280365,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,9.342399733037515,0,0,0,12.66501035020906,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0.009966240381495555,1,0,3,10.133668720465554,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,2,0,11.293086978017335,0,0,0,12.681479337306826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,4.154392429372679,0,0,0,14.911258775126054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,9.125156210790122,0,0,0,11.06239828293094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,0,4.90268147343466,0,0,0,11.758548093354154,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,-2.4047385239985353,0,0,0,13.75382334055293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,8.291979901117552,0,0,0,12.069057093898765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,17.235860398215713,0,0,0,13.198944996415953,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,2,0,11.371031066699652,0,0,0,13.530628891078397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,4,0,10.32444538723758,0,0,0,10.352827401805879,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,17.963270927901302,0,0,0,13.198944996415953,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,8.227359265577123,0,0,0,13.255883199823716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,4.154392429372679,0,0,0,12.156638921524621,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,4,0,8.028670294911496,0,0,0,13.856281251455448,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,1,0,0,6.362619049624176,0,0,0,13.204135189910932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,6.814672810770127,0,0,0,12.098346713373525,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,13.730118711679468,0,0,0,12.098346713373525,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,8.543026761970442,0,0,0,11.755508409158647,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,3.4106889600910395,0,0,0,14.978075882349529,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,-2.4047385239985353,0,0,0,11.740294041450243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,8.161950459171436,0,0,0,12.60990090378679,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,2.705467314646658,0,0,0,12.60990090378679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,3,5,0,11.486310303809848,0,0,0,12.20877910665283,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,13.897342387691523,0,0,0,10.73671607977847,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,3.6132483604972085,0,0,0,12.386096521868524,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,4,0,12.244149776449735,0,0,0,11.755508409158647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,8.841584043326824,0,0,0,10.841756183289997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,5.288854709387413,0,0,0,11.740294041450243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,16.283195594690664,0,0,0,10.90924575041835,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,2.424863699619117,0,0,0,10.133668720465554,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,2.424863699619117,0,0,0,12.719793551775203,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,6.266541086841171,0,0,0,11.49315225239375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0.7825566810065498,1,0,1,12.66501035020906,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0,9.704368135318235,0,0,0,11.173804142108077,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,-2.4047385239985353,0,0,0,11.555606045862389,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,4.90268147343466,0,0,0,15.50769686734595,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1,3,0,5.164338539248802,0,0,0,13.565182760183275,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,6.362619049624176,0,0,0,15.192282428594924,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,3.4106889600910395,0,0,0,13.47327084100491,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,0,0,9.013407104307369,0,0,0,10.942783035720874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,8.60403245541774,0,0,0,13.020777312548399,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,0,0,0.009966240381495555,0,0,0,18.01155168003924,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,4,0,11.52431214790454,0,0,0,13.162534614518833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,2,0,13.472497570775108,0,0,0,13.620515088107249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,4,0,12.10588139832205,0,0,0,12.57778593195803,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,11.599696120531032,0,0,0,11.577978535119833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,7.382523458369656,0,0,0,12.317869668805447,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,13.559308420206381,0,0,0,12.532189836873048,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,7.066263432302386,0,0,0,17.068480230416213,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,0,1,0,3.4106889600910395,0,0,0,11.49315225239375,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,3,0,-2.4047385239985353,0,0,0,10.133668720465554,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,5,0,15.877243209046203,0,0,0,11.222484661920577,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,6.727738857974239,0,0,0,11.74638298175259,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,10.720655759790066,0,0,0,10.841756183289997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,2.1104769557146987,0,0,0,12.329276548539504,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,4,0,7.226950219504893,0,0,0,10.71540606911316,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0.009966240381495555,0,0,0,11.14119219863833,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,10.763221518140034,0,0,0,7.740970407844841,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,2,0,3.803671935308651,0,0,0,10.841756183289997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,15.745158167117888,0,0,0,12.098346713373525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,1,0,11.448098121369412,0,0,0,11.555606045862389,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,-2.4047385239985353,0,0,0,12.882234902847564,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,3,0,1.750018771384625,0,0,0,12.935761747629307,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,2,0,4.764791365422229,0,0,0,14.911258775126054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,7.751500864262383,0,0,0,11.121563618166812,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,2,5,0,7.533367617780273,0,0,0,10.941444172391765,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0.009966240381495555,0,0,0,13.993191237776012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0.009966240381495555,0,0,0,15.213597773598005,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0.7825566810065498,0,0,0,16.872302802675573,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,3.6132483604972085,0,0,0,11.800992718260904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,0.7825566810065498,0,0,0,13.679985594232297,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,8.355835442431552,0,0,0,10.841756183289997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,7.679823010834335,0,0,0,11.121563618166812,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,4,0,15.101230422560624,0,0,0,12.935761747629307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,5.75165477138973,0,0,0,11.49315225239375,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,10.634683344859535,0,0,0,11.617608724641777,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,13.559308420206381,0,0,0,13.068264989576328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,8.095729274309582,0,0,0,12.73071148329552,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,4,0,11.134466123361443,0,0,0,13.928825993645995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,10.32444538723758,0,0,0,16.322766296143907,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,0,10.805512939811,0,0,0,11.937830773290795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,-2.4047385239985353,0,0,0,11.108452133669488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,6.168335789554839,0,0,0,12.174052713891696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,10.547558733898498,0,0,0,12.828401026712966,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,6,0,12.175346138423206,0,0,0,12.651814027030332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,6.814672810770127,0,0,0,11.67916867686006,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,3.1938805801177828,0,0,0,14.61493077822113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,4.621599924877713,0,0,0,10.467253209091476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,5,0,11.711263606909977,0,0,0,14.058098630121393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,1,0,11.214240753087424,0,0,0,9.83141421040874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,-2.4047385239985353,0,0,0,11.180311270773338,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
